Author,tweet_id,Content,tweet_text_lower,cybercrime_flag
user_005,474,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_005,475,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_005,476,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_005,477,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_005,478,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_005,479,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_005,480,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_005,481,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_005,482,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_005,483,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_005,484,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_005,485,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_005,486,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_005,487,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_005,488,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_005,489,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_005,490,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_005,491,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_005,492,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_005,493,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_005,494,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_005,495,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_005,496,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_005,497,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_005,498,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_005,499,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_005,500,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_006,501,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,502,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_006,503,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,504,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_006,505,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,506,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,507,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,508,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,509,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_006,510,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,511,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,512,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_006,513,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,514,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,515,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_006,516,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,517,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_006,518,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,519,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,520,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,521,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,522,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_006,523,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,524,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_006,525,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_006,526,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_006,527,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_006,528,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,529,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_006,530,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,531,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_006,532,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,533,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,534,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,535,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_006,536,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,537,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_006,538,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,539,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,540,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_006,541,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_006,542,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,543,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,544,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,545,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,546,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,547,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,548,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_006,549,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_006,550,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_006,551,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,552,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_006,553,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_006,554,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_006,555,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_006,556,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,557,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_006,558,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,559,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,560,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,561,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,562,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,563,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,564,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_006,565,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,566,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_006,567,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,568,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,569,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_006,570,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_006,571,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,572,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,573,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,574,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,575,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_006,576,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_006,577,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,578,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_006,579,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,580,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_006,581,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_006,582,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_006,583,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_006,584,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,585,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_006,586,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,587,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_006,588,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_006,589,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,590,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_006,591,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_006,592,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_006,593,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,594,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_006,595,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_006,596,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_006,597,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_006,598,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_006,599,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_006,600,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,601,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,602,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_007,603,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,604,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,605,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_007,606,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,607,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,608,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_007,609,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_007,610,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_007,611,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,612,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,613,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,614,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_007,615,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,616,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,617,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_007,618,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_007,619,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,620,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,621,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,622,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,623,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,624,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,625,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_007,626,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_007,627,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_007,628,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_007,629,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_007,630,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_007,631,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,632,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_007,633,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_007,634,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,635,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_007,636,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_007,637,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,638,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_007,639,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_007,640,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_007,641,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,642,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,643,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,644,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,645,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,646,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,647,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,648,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_007,649,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_007,650,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_007,651,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,652,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,653,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_007,654,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,655,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,656,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_007,657,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,658,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,659,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,660,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,661,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,662,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_007,663,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,664,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_007,665,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,666,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_007,667,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_007,668,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,669,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,670,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,671,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,672,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_007,673,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,674,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_007,675,Police warning about a surge in social engineering attacks targeting remote workers.,police warning about a surge in social engineering attacks targeting remote workers.,TRUE
user_007,676,I think I found a SQL injection vulnerability on this old site.,i think i found a sql injection vulnerability on this old site.,TRUE
user_007,677,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_007,678,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,679,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_007,680,Scammers are using fake job offers to steal personal information online.,scammers are using fake job offers to steal personal information online.,TRUE
user_007,681,They’re selling stolen credit card numbers through a Telegram bot!,they’re selling stolen credit card numbers through a telegram bot!,TRUE
user_007,682,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_007,683,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_007,684,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_007,685,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,686,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,687,Someone tried to brute force into my admin panel last night!,someone tried to brute force into my admin panel last night!,TRUE
user_007,688,"Just got an email asking for my password. Looked like my bank, but it's a phishing scam.","just got an email asking for my password. looked like my bank, but it's a phishing scam.",TRUE
user_007,689,Got a text pretending to be from my mobile provider. Classic smishing attempt!,got a text pretending to be from my mobile provider. classic smishing attempt!,TRUE
user_007,690,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_007,691,Got a weird link from someone I don't know. Turned out to be a malware site.,got a weird link from someone i don't know. turned out to be a malware site.,TRUE
user_007,692,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_007,693,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_007,694,"Got blackmailed online after a video call. Be cautious, people.","got blackmailed online after a video call. be cautious, people.",TRUE
user_007,695,"He clicked on a phishing link, and now all his credentials are compromised.","he clicked on a phishing link, and now all his credentials are compromised.",TRUE
user_007,696,Fake customer support tried to remote into my laptop. Total scam!,fake customer support tried to remote into my laptop. total scam!,TRUE
user_007,697,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_007,698,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_007,699,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_007,700,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
user_008,701,There's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,there's a keylogger installed on my coworker's laptop—stolen passwords everywhere.,TRUE
user_008,702,Hackers leaked private data from the healthcare app—thousands affected.,hackers leaked private data from the healthcare app—thousands affected.,TRUE
user_008,703,"Company suffered a ransomware attack. All data encrypted, ransom note left on every computer.","company suffered a ransomware attack. all data encrypted, ransom note left on every computer.",TRUE
user_008,704,Received a suspicious attachment in an email claiming to be my resume feedback.,received a suspicious attachment in an email claiming to be my resume feedback.,TRUE
user_008,705,My friend's Instagram account was hacked and they're asking people for money.,my friend's instagram account was hacked and they're asking people for money.,TRUE
user_008,706,Saw someone offering hacked Netflix accounts on the dark web.,saw someone offering hacked netflix accounts on the dark web.,TRUE
user_008,707,Be careful with that game mod site—it's full of trojans and spyware.,be careful with that game mod site—it's full of trojans and spyware.,TRUE
user_008,708,He was scammed by someone pretending to be Apple Support via phone.,he was scammed by someone pretending to be apple support via phone.,TRUE
user_008,709,Dark web markets are booming with illegal exploits and zero-days.,dark web markets are booming with illegal exploits and zero-days.,TRUE
